ts,src,vel,rpm,amp,temp,pot
16:17:12,LoRa,48.8,6.6,321,100.0,2038,7.9,7.2,53.5,39.2,17.0,-3.11901,-60.021717,88,82
18:00:13,LoRa,00:08:53,47.5,5.5,261,97.3,53.7,-5.0,1680,10.5,45,44,14.0,-3.113683,-60.015629,9,0,533,-70,24
18:00:14,LoRa,00:08:54,48.3,5.6,270,97.3,53.7,-2.9,1920,8.5,49,42,16.0,-3.113673,-60.015617,9,0,534,-103,22
18:00:15,LoRa,00:08:55,48.4,5.5,266,97.3,53.7,-3.0,1920,8.5,42,44,16.0,-3.113663,-60.015606,10,0,535,-70,19
18:00:16,LoRa,00:08:56,48.2,5.1,246,97.3,53.7,-5.4,1680,10.5,48,36,14.0,-3.113653,-60.015594,11,0,536,-87,15
18:00:17,LoRa,00:08:57,48.1,5.1,245,97.3,53.7,-4.4,1560,9.5,46,40,13.0,-3.113643,-60.015583,10,0,537,-87,19
18:00:18,LoRa,00:08:58,48.0,5.4,259,97.3,53.7,-5.1,1800,10.5,49,42,15.0,-3.113633,-60.015572,11,0,538,-55,17
18:00:19,LoRa,00:08:59,48.4,5.1,247,97.3,53.7,-4.4,1920,9.5,45,35,16.0,-3.113623,-60.01556,9,0,539,-50,20
18:00:20,LoRa,00:09:00,47.6,5.2,248,97.3,53.7,-4.3,1560,9.5,42,41,13.0,-3.113613,-60.015549,11,0,540,-70,17
18:00:21,LoRa,00:09:01,48.0,5.2,250,97.3,53.7,-5.3,1560,10.5,46,37,13.0,-3.113603,-60.015537,11,0,541,-83,25
18:00:22,LoRa,00:09:02,47.9,5.0,239,97.3,53.7,-4.5,1920,9.5,48,44,16.0,-3.113593,-60.015526,11,0,542,-85,17
18:00:23,LoRa,00:09:03,47.7,5.0,239,97.3,53.7,-5.5,1560,10.5,40,36,13.0,-3.113583,-60.015514,9,0,543,-95,26
18:00:24,LoRa,00:09:04,47.5,5.3,252,97.3,53.7,-5.2,1920,10.5,45,39,16.0,-3.113573,-60.015503,10,0,544,-81,15
18:00:25,LoRa,00:09:05,48.4,5.2,252,97.3,53.7,-4.3,1920,9.5,41,43,16.0,-3.113563,-60.015491,11,0,545,-104,25
18:00:26,LoRa,00:09:06,48.1,5.3,255,97.3,53.7,-3.2,1560,8.5,42,44,13.0,-3.113553,-60.01548,8,0,546,-79,25
18:00:27,LoRa,00:09:07,47.6,5.4,257,97.3,53.7,-5.1,1680,10.5,43,42,14.0,-3.113543,-60.015469,11,0,547,-80,23
18:00:28,LoRa,00:09:08,48.2,5.3,255,97.3,53.7,-4.2,1920,9.5,40,36,16.0,-3.113533,-60.015457,9,0,548,-53,25
18:00:29,LoRa,00:09:09,48.2,5.1,246,97.3,53.7,-5.4,1920,10.5,40,39,16.0,-3.113523,-60.015446,8,0,549,-77,15
18:00:30,LoRa,00:09:10,47.9,5.4,259,97.3,53.7,-4.1,1920,9.5,49,36,16.0,-3.113513,-60.015434,8,0,550,-99,22
18:00:31,LoRa,00:09:11,48.2,4.9,236,97.2,53.7,-4.6,1920,9.5,42,36,16.0,-3.113503,-60.015423,11,0,551,-80,17
18:00:32,LoRa,00:09:12,47.5,5.1,242,97.2,53.7,-5.4,1920,10.5,48,41,16.0,-3.113492,-60.015411,9,0,552,-49,25
18:00:33,LoRa,00:09:13,47.8,5.1,244,97.2,53.7,-3.4,1920,8.5,40,42,16.0,-3.113482,-60.0154,10,0,553,-50,25
18:00:34,LoRa,00:09:14,48.3,5.1,246,97.2,53.7,-3.4,1800,8.5,47,44,15.0,-3.113472,-60.015388,9,0,554,-75,20
18:00:35,LoRa,00:09:15,47.8,4.7,225,97.2,53.7,-3.8,1680,8.5,49,43,14.0,-3.113462,-60.015377,9,0,555,-56,18
18:00:36,LoRa,00:09:16,48.1,5.3,255,97.2,53.7,-3.2,1680,8.5,49,44,14.0,-3.113452,-60.015366,9,0,556,-80,25
18:00:37,LoRa,00:09:17,47.9,4.9,235,97.2,53.7,-5.6,1560,10.5,47,41,13.0,-3.113442,-60.015354,9,0,557,-51,18
18:00:38,LoRa,00:09:18,48.3,5.1,246,97.2,53.7,-4.4,1680,9.5,42,35,14.0,-3.113432,-60.015343,8,0,558,-103,25
18:00:39,LoRa,00:09:19,47.9,4.7,225,97.2,53.7,-3.8,1800,8.5,41,38,15.0,-3.113422,-60.015331,9,0,559,-105,20
18:00:40,LoRa,00:09:20,48.4,5.1,247,97.2,53.7,-4.4,1920,9.5,49,43,16.0,-3.113412,-60.01532,9,0,560,-93,22
18:00:41,LoRa,00:09:21,48.3,5.2,251,97.2,53.7,-5.3,1800,10.5,40,39,15.0,-3.113402,-60.015308,10,0,561,-77,23
18:00:42,LoRa,00:09:22,48.3,5.4,261,97.2,53.7,-4.1,1920,9.5,46,41,16.0,-3.113392,-60.015297,11,0,562,-70,26
18:00:43,LoRa,00:09:23,48.0,4.7,226,97.2,53.7,-3.8,1800,8.5,45,35,15.0,-3.113382,-60.015285,10,0,563,-93,26
18:00:44,LoRa,00:09:24,48.4,5.1,247,97.2,53.7,-4.4,1560,9.5,42,44,13.0,-3.113372,-60.015274,11,0,564,-95,16
18:00:45,LoRa,00:09:25,48.2,5.2,251,97.2,53.7,-4.3,1680,9.5,42,37,14.0,-3.113362,-60.015263,9,0,565,-77,26
18:00:46,LoRa,00:09:26,47.5,5.4,256,97.2,53.7,-4.1,1680,9.5,43,35,14.0,-3.113352,-60.015251,11,0,566,-51,19
18:00:47,LoRa,00:09:27,48.3,5.5,266,97.2,53.7,-4.0,1680,9.5,41,40,14.0,-3.113342,-60.01524,11,0,567,-76,23
18:00:48,LoRa,00:09:28,48.0,5.0,240,97.2,53.7,-3.5,1920,8.5,48,41,16.0,-3.113332,-60.015228,8,0,568,-104,25
18:00:49,LoRa,00:09:29,47.9,5.6,268,97.2,53.7,-2.9,1560,8.5,41,43,13.0,-3.113322,-60.015217,10,0,569,-81,24
18:00:50,LoRa,00:09:30,47.5,4.9,233,97.2,53.7,-3.6,1920,8.5,46,43,16.0,-3.113312,-60.015205,10,0,570,-91,17
18:00:51,LoRa,00:09:31,47.9,4.8,230,97.1,53.7,-5.7,1560,10.5,47,38,13.0,-3.113302,-60.015194,10,0,571,-57,19
18:00:52,LoRa,00:09:32,48.3,5.3,256,97.1,53.7,-4.2,1800,9.5,40,43,15.0,-3.113292,-60.015182,11,0,572,-74,27
18:00:53,LoRa,00:09:33,47.7,5.5,262,97.1,53.7,-5.0,1560,10.5,49,41,13.0,-3.113282,-60.015171,9,0,573,-64,18
18:00:54,LoRa,00:09:34,47.7,5.3,253,97.1,53.7,-3.2,1800,8.5,49,39,15.0,-3.113272,-60.01516,9,1,574,-80,17
18:00:55,LoRa,00:09:35,47.5,4.7,223,97.1,53.7,-4.8,1560,9.5,44,37,13.0,-3.113262,-60.015148,10,0,575,-74,19
18:00:56,LoRa,00:09:36,47.9,5.6,268,97.1,53.7,-3.9,1680,9.5,42,37,14.0,-3.113252,-60.015137,10,0,576,-106,18
18:00:57,LoRa,00:09:37,47.5,4.9,233,97.1,53.7,-4.6,1680,9.5,49,36,14.0,-3.113242,-60.015125,8,0,577,-100,27
18:00:58,LoRa,00:09:38,48.2,5.4,260,97.1,53.7,-3.1,1560,8.5,45,42,13.0,-3.113232,-60.015114,11,0,578,-58,26
18:00:59,LoRa,00:09:39,48.1,5.4,260,97.1,53.7,-4.1,1560,9.5,48,40,13.0,-3.113222,-60.015102,9,0,579,-73,18
18:01:00,LoRa,00:09:40,48.1,4.7,226,97.1,53.7,-3.8,1680,8.5,48,35,14.0,-3.113212,-60.015091,8,0,580,-73,16
18:01:01,LoRa,00:09:41,47.9,5.5,263,97.1,53.7,-5.0,1560,10.5,42,39,13.0,-3.113202,-60.015079,11,0,581,-94,22
18:01:02,LoRa,00:09:42,47.5,5.1,242,97.1,53.7,-4.4,1800,9.5,45,42,15.0,-3.113192,-60.015068,8,0,582,-51,22
18:01:03,LoRa,00:09:43,47.7,5.0,239,97.1,53.7,-4.5,1920,9.5,46,44,16.0,-3.113182,-60.015057,9,0,583,-85,19
18:01:04,LoRa,00:09:44,47.9,5.2,249,97.1,53.7,-5.3,1920,10.5,48,37,16.0,-3.113172,-60.015045,10,0,584,-95,23
18:01:05,LoRa,00:09:45,47.9,4.8,230,97.1,53.7,-4.7,1680,9.5,44,39,14.0,-3.113162,-60.015034,10,0,585,-62,25
18:01:06,LoRa,00:09:46,47.7,5.5,262,97.1,53.7,-3.0,1560,8.5,46,38,13.0,-3.113152,-60.015022,9,0,586,-66,25
18:01:07,LoRa,00:09:47,47.7,5.5,262,97.1,53.7,-4.0,1560,9.5,45,43,13.0,-3.113142,-60.015011,11,0,587,-69,25
18:01:08,LoRa,00:09:48,47.6,5.0,238,97.1,53.7,-5.5,1920,10.5,47,38,16.0,-3.113132,-60.014999,9,0,588,-99,18
18:01:09,LoRa,00:09:49,47.9,5.2,249,97.1,53.7,-4.3,1800,9.5,46,41,15.0,-3.113122,-60.014988,9,0,589,-64,17
18:01:10,LoRa,00:09:50,48.0,4.9,235,97.1,53.7,-4.6,1800,9.5,47,39,15.0,-3.113112,-60.014977,8,0,590,-101,19
18:01:11,LoRa,00:09:51,47.8,4.8,229,97.0,53.7,-4.7,1920,9.5,47,44,16.0,-3.113102,-60.014965,9,0,591,-64,27
18:01:12,LoRa,00:09:52,47.7,4.7,224,97.0,53.7,-5.8,1800,10.5,47,36,15.0,-3.113092,-60.014954,10,0,592,-67,25
18:01:13,LoRa,00:09:53,47.7,5.5,262,97.0,53.7,-5.0,1680,10.5,41,39,14.0,-3.113082,-60.014942,11,0,593,-56,27
18:01:14,LoRa,00:09:54,48.3,5.2,251,97.0,53.7,-4.3,1920,9.5,43,39,16.0,-3.113072,-60.014931,8,0,594,-58,20
18:01:15,LoRa,00:09:55,48.3,5.6,270,97.0,53.7,-4.9,1560,10.5,43,36,13.0,-3.113062,-60.014919,10,0,595,-54,24
18:01:16,LoRa,00:09:56,47.7,4.9,234,97.0,53.7,-3.6,1560,8.5,45,41,13.0,-3.113052,-60.014908,10,0,596,-59,22
18:01:17,LoRa,00:09:57,48.1,5.2,250,97.0,53.7,-4.3,1680,9.5,46,40,14.0,-3.113042,-60.014896,11,0,597,-105,18
18:01:18,LoRa,00:09:58,48.1,4.7,226,97.0,53.7,-5.8,1560,10.5,42,42,13.0,-3.113032,-60.014885,11,0,598,-110,25
18:01:19,LoRa,00:09:59,48.3,5.6,270,97.0,53.7,-2.9,1800,8.5,42,41,15.0,-3.113022,-60.014874,8,0,599,-101,16
18:01:20,LoRa,00:10:00,47.9,5.6,268,97.0,53.7,-3.9,1800,9.5,44,36,15.0,-3.113012,-60.014862,11,0,600,-108,15
18:01:21,LoRa,00:10:01,47.9,5.2,249,97.0,53.7,-4.3,1920,9.5,49,38,16.0,-3.113002,-60.014851,9,0,601,-59,23
18:01:22,LoRa,00:10:02,48.3,5.0,241,97.0,53.7,-4.5,1920,9.5,48,41,16.0,-3.112992,-60.014839,11,0,602,-104,22
18:01:23,LoRa,00:10:03,48.0,4.8,230,97.0,53.7,-3.7,1800,8.5,43,35,15.0,-3.112982,-60.014828,10,0,603,-92,20
18:01:24,LoRa,00:10:04,48.0,5.5,264,97.0,53.7,-3.0,1560,8.5,42,38,13.0,-3.112972,-60.014816,11,0,604,-69,17
18:01:25,LoRa,00:10:05,47.8,5.1,244,97.0,53.7,-3.4,1920,8.5,42,41,16.0,-3.112962,-60.014805,11,0,605,-82,27
18:01:26,LoRa,00:10:06,48.3,5.4,261,97.0,53.7,-5.1,1920,10.5,45,41,16.0,-3.112952,-60.014793,10,0,606,-53,17
18:01:27,LoRa,00:10:07,47.5,5.1,242,97.0,53.7,-5.4,1800,10.5,47,39,15.0,-3.112942,-60.014782,10,0,607,-98,27
18:01:28,LoRa,00:10:08,47.7,5.4,258,97.0,53.7,-4.1,1800,9.5,44,37,15.0,-3.112932,-60.014771,10,0,608,-110,18
18:01:29,LoRa,00:10:09,48.2,4.9,236,97.0,53.7,-3.6,1800,8.5,44,43,15.0,-3.112922,-60.014759,11,0,609,-86,15
18:01:30,LoRa,00:10:10,48.4,5.3,257,97.0,53.7,-3.2,1560,8.5,48,35,13.0,-3.112912,-60.014748,11,0,610,-53,25
18:01:31,LoRa,00:10:11,48.4,5.1,247,96.9,53.7,-5.4,1800,10.5,40,40,15.0,-3.112902,-60.014736,9,0,611,-79,16
18:01:32,LoRa,00:10:12,47.9,5.6,268,96.9,53.7,-2.9,1680,8.5,47,41,14.0,-3.112892,-60.014725,11,0,612,-96,17
18:01:33,LoRa,00:10:13,48.1,4.9,236,96.9,53.7,-5.6,1560,10.5,42,36,13.0,-3.112882,-60.014713,10,0,613,-57,24
18:01:34,LoRa,00:10:14,48.1,5.4,260,96.9,53.7,-3.1,1560,8.5,46,40,13.0,-3.112872,-60.014702,11,0,614,-58,23
18:01:35,LoRa,00:10:15,47.5,5.3,252,96.9,53.7,-4.2,1680,9.5,45,36,14.0,-3.112862,-60.01469,10,0,615,-110,21
18:01:36,LoRa,00:10:16,47.7,5.6,267,96.9,53.7,-2.9,1680,8.5,47,44,14.0,-3.112852,-60.014679,9,0,616,-79,17
18:01:37,LoRa,00:10:17,47.9,5.3,254,96.9,53.7,-3.2,1680,8.5,48,35,14.0,-3.112842,-60.014668,8,0,617,-97,23
18:01:38,LoRa,00:10:18,48.3,5.2,251,96.9,53.7,-4.3,1560,9.5,47,42,13.0,-3.112832,-60.014656,10,0,618,-62,24
18:01:39,LoRa,00:10:19,48.4,5.3,257,96.9,53.7,-5.2,1680,10.5,49,39,14.0,-3.112822,-60.014645,8,0,619,-63,16
18:01:40,LoRa,00:10:20,48.4,4.7,227,96.9,53.7,-4.8,1560,9.5,48,35,13.0,-3.112812,-60.014633,8,0,620,-65,26
18:01:41,LoRa,00:10:21,48.4,5.3,257,96.9,53.7,-4.2,1680,9.5,43,42,14.0,-3.112802,-60.014622,11,0,621,-68,27
18:01:42,LoRa,00:10:22,48.4,5.0,242,96.9,53.7,-5.5,1680,10.5,49,44,14.0,-3.112792,-60.01461,8,0,622,-62,19
18:01:43,LoRa,00:10:23,48.3,4.8,232,96.9,53.7,-4.7,1680,9.5,41,36,14.0,-3.112782,-60.014599,10,0,623,-64,24
18:01:44,LoRa,00:10:24,48.2,5.3,255,96.9,53.7,-3.2,1560,8.5,40,43,13.0,-3.112772,-60.014587,10,0,624,-50,17
18:01:45,LoRa,00:10:25,48.2,5.3,255,96.9,53.7,-4.2,1800,9.5,48,36,15.0,-3.112761,-60.014576,10,0,625,-76,16
18:01:46,LoRa,00:10:26,48.3,5.0,241,96.9,53.7,-3.5,1680,8.5,40,44,14.0,-3.112751,-60.014565,8,0,626,-92,25
18:01:47,LoRa,00:10:27,47.7,4.7,224,96.9,53.7,-3.8,1920,8.5,42,36,16.0,-3.112741,-60.014553,8,0,627,-60,16
18:01:48,LoRa,00:10:28,48.1,4.7,226,96.9,53.7,-4.8,1680,9.5,44,37,14.0,-3.112731,-60.014542,11,0,628,-51,16
18:01:49,LoRa,00:10:29,48.0,5.2,250,96.9,53.7,-4.3,1800,9.5,40,44,15.0,-3.112721,-60.01453,10,0,629,-56,16
18:01:50,LoRa,00:10:30,47.9,4.7,225,96.9,53.7,-3.8,1680,8.5,45,41,14.0,-3.112711,-60.014519,9,0,630,-72,22
18:01:51,LoRa,00:10:31,48.4,5.0,242,96.8,53.7,-4.5,1680,9.5,46,37,14.0,-3.112701,-60.014507,9,0,631,-66,27
18:01:52,LoRa,00:10:32,48.2,5.1,246,96.8,53.7,-4.4,1920,9.5,41,35,16.0,-3.112691,-60.014496,8,0,632,-57,19
18:01:53,LoRa,00:10:33,48.1,5.4,260,96.8,53.7,-3.1,1560,8.5,45,43,13.0,-3.112681,-60.014484,9,0,633,-99,17
18:01:54,LoRa,00:10:34,47.7,5.0,239,96.8,53.7,-5.5,1800,10.5,41,35,15.0,-3.112671,-60.014473,11,0,634,-84,18
18:01:55,LoRa,00:10:35,47.9,5.2,249,96.8,53.7,-3.3,1560,8.5,42,43,13.0,-3.112661,-60.014462,8,0,635,-105,27
18:01:56,LoRa,00:10:36,48.1,5.1,245,96.8,53.7,-4.4,1800,9.5,45,43,15.0,-3.112651,-60.01445,11,0,636,-56,19
18:01:57,LoRa,00:10:37,48.4,5.6,271,96.8,53.7,-3.9,1800,9.5,42,41,15.0,-3.112641,-60.014439,11,0,637,-70,24
18:01:58,LoRa,00:10:38,48.1,5.2,250,96.8,53.7,-5.3,1560,10.5,41,42,13.0,-3.112631,-60.014427,10,0,638,-80,24
18:01:59,LoRa,00:10:39,47.5,5.3,252,96.8,53.7,-3.2,1680,8.5,44,40,14.0,-3.112621,-60.014416,11,0,639,-101,25
18:02:00,LoRa,00:10:40,48.1,5.5,265,96.8,53.7,-4.0,1800,9.5,46,36,15.0,-3.112611,-60.014404,9,0,640,-92,23
18:02:01,LoRa,00:10:41,48.4,4.8,232,96.8,53.7,-5.7,1680,10.5,43,44,14.0,-3.112601,-60.014393,9,0,641,-69,25
18:02:02,LoRa,00:10:42,48.2,5.1,246,96.8,53.7,-3.4,1920,8.5,41,43,16.0,-3.112591,-60.014381,10,0,642,-87,25
18:02:03,LoRa,00:10:43,47.9,5.2,249,96.8,53.7,-5.3,1560,10.5,43,39,13.0,-3.112581,-60.01437,9,0,643,-109,18
18:02:04,LoRa,00:10:44,47.5,4.8,228,96.8,53.7,-3.7,1800,8.5,44,37,15.0,-3.112571,-60.014359,9,0,644,-103,20
18:02:05,LoRa,00:10:45,48.1,5.6,269,96.8,53.7,-2.9,1800,8.5,44,39,15.0,-3.112561,-60.014347,11,0,645,-107,26
18:02:06,LoRa,00:10:46,48.1,5.2,250,96.8,53.7,-4.3,1920,9.5,44,39,16.0,-3.112551,-60.014336,10,0,646,-62,25
18:02:07,LoRa,00:10:47,48.3,5.0,241,96.8,53.7,-3.5,1800,8.5,49,42,15.0,-3.112541,-60.014324,10,0,647,-46,26
18:02:08,LoRa,00:10:48,47.5,5.3,252,96.8,53.7,-5.2,1920,10.5,48,36,16.0,-3.112531,-60.014313,9,0,648,-71,23
18:02:09,LoRa,00:10:49,47.6,5.5,262,96.8,53.7,-3.0,1680,8.5,44,40,14.0,-3.112521,-60.014301,10,0,649,-93,21
18:02:10,LoRa,00:10:50,47.7,5.3,253,96.8,53.7,-3.2,1920,8.5,42,40,16.0,-3.112511,-60.01429,9,0,650,-56,24
18:02:11,LoRa,00:10:51,47.5,5.5,261,96.7,53.7,-5.0,1920,10.5,41,43,16.0,-3.112501,-60.014278,9,0,651,-75,25
18:02:12,LoRa,00:10:52,48.4,5.6,271,96.7,53.7,-2.9,1920,8.5,48,39,16.0,-3.112491,-60.014267,8,0,652,-58,24
18:02:13,LoRa,00:10:53,48.3,4.8,232,96.7,53.7,-5.7,1920,10.5,42,40,16.0,-3.112481,-60.014256,8,0,653,-101,19
18:02:14,LoRa,00:10:54,48.2,4.7,227,96.7,53.7,-4.8,1800,9.5,42,39,15.0,-3.112471,-60.014244,8,0,654,-85,23
18:02:15,LoRa,00:10:55,48.3,5.5,266,96.7,53.7,-4.0,1920,9.5,47,44,16.0,-3.112461,-60.014233,8,0,655,-56,25
18:02:16,LoRa,00:10:56,48.4,4.8,232,96.7,53.7,-5.7,1800,10.5,46,44,15.0,-3.112451,-60.014221,8,0,656,-109,27
18:02:17,LoRa,00:10:57,47.8,5.3,253,96.7,53.7,-5.2,1800,10.5,40,42,15.0,-3.112441,-60.01421,10,0,657,-77,24
18:02:18,LoRa,00:10:58,48.0,5.4,259,96.7,53.7,-4.1,1680,9.5,45,44,14.0,-3.112431,-60.014198,11,0,658,-60,22
18:02:19,LoRa,00:10:59,48.0,5.0,240,96.7,53.7,-3.5,1800,8.5,40,40,15.0,-3.112421,-60.014187,10,0,659,-58,18
18:02:20,LoRa,00:11:00,47.8,5.3,253,96.7,53.7,-3.2,1800,8.5,41,37,15.0,-3.112411,-60.014175,8,0,660,-51,24
18:02:21,LoRa,00:11:01,48.1,4.7,226,96.7,53.7,-5.8,1680,10.5,45,42,14.0,-3.112401,-60.014164,9,0,661,-70,22
18:02:22,LoRa,00:11:02,47.6,5.1,243,96.7,53.7,-5.4,1920,10.5,42,39,16.0,-3.112391,-60.014153,11,0,662,-88,23
18:02:23,LoRa,00:11:03,47.7,4.8,229,96.7,53.7,-4.7,1680,9.5,42,39,14.0,-3.112381,-60.014141,11,0,663,-94,20
18:02:24,LoRa,00:11:04,48.3,5.0,241,96.7,53.7,-3.5,1800,8.5,44,38,15.0,-3.112371,-60.01413,10,0,664,-103,15
18:02:25,LoRa,00:11:05,47.9,5.5,263,96.7,53.7,-5.0,1680,10.5,43,37,14.0,-3.112361,-60.014118,10,0,665,-47,15
18:02:26,LoRa,00:11:06,48.2,5.1,246,96.7,53.7,-5.4,1920,10.5,41,38,16.0,-3.112351,-60.014107,9,0,666,-87,20
18:02:27,LoRa,00:11:07,48.1,5.3,255,96.7,53.7,-3.2,1680,8.5,44,39,14.0,-3.112341,-60.014095,11,0,667,-46,27
18:02:28,LoRa,00:11:08,47.8,5.1,244,96.7,53.7,-4.4,1560,9.5,48,35,13.0,-3.112331,-60.014084,10,0,668,-57,15
18:02:29,LoRa,00:11:09,47.6,4.8,228,96.7,53.7,-5.7,1800,10.5,45,37,15.0,-3.112321,-60.014072,9,0,669,-48,15
18:02:30,LoRa,00:11:10,48.3,5.0,241,96.7,53.7,-4.5,1680,9.5,42,40,14.0,-3.112311,-60.014061,10,0,670,-80,16
18:02:31,LoRa,00:11:11,48.1,5.0,241,96.6,53.7,-3.5,1560,8.5,45,36,13.0,-3.112301,-60.01405,8,0,671,-104,16
18:02:32,LoRa,00:11:12,48.4,4.9,237,96.6,53.7,-4.6,1800,9.5,42,41,15.0,-3.112291,-60.014038,8,0,672,-93,27
18:02:33,LoRa,00:11:13,48.3,4.9,237,96.6,53.7,-5.6,1560,10.5,49,44,13.0,-3.112281,-60.014027,8,0,673,-48,27
18:02:34,LoRa,00:11:14,47.9,5.0,239,96.6,53.7,-5.5,1920,10.5,49,44,16.0,-3.112271,-60.014015,11,0,674,-106,24
18:02:35,LoRa,00:11:15,48.3,5.1,246,96.6,53.7,-4.4,1560,9.5,49,41,13.0,-3.112261,-60.014004,10,0,675,-98,21
18:02:36,LoRa,00:11:16,47.9,5.2,249,96.6,53.7,-4.3,1800,9.5,45,41,15.0,-3.112251,-60.013992,11,0,676,-92,26
18:02:37,LoRa,00:11:17,47.9,4.8,230,96.6,53.7,-3.7,1800,8.5,45,42,15.0,-3.112241,-60.013981,11,0,677,-62,22
18:02:38,LoRa,00:11:18,47.9,4.7,225,96.6,53.7,-5.8,1560,10.5,45,36,13.0,-3.112231,-60.013969,10,0,678,-56,20
18:02:39,LoRa,00:11:19,48.3,5.2,251,96.6,53.7,-4.3,1920,9.5,42,39,16.0,-3.112221,-60.013958,11,0,679,-53,26
18:02:40,LoRa,00:11:20,47.8,4.8,229,96.6,53.7,-5.7,1560,10.5,44,37,13.0,-3.112211,-60.013947,8,0,680,-103,20
18:02:41,LoRa,00:11:21,47.5,5.4,256,96.6,53.7,-3.1,1680,8.5,42,40,14.0,-3.112201,-60.013935,8,0,681,-53,18
18:02:42,LoRa,00:11:22,48.4,5.2,252,96.6,53.7,-3.3,1680,8.5,46,44,14.0,-3.112191,-60.013924,8,0,682,-46,24
18:02:43,LoRa,00:11:23,48.0,4.7,226,96.6,53.7,-5.8,1920,10.5,49,43,16.0,-3.112181,-60.013912,9,0,683,-52,20
18:02:44,LoRa,00:11:24,48.0,5.2,250,96.6,53.7,-3.3,1800,8.5,44,40,15.0,-3.112171,-60.013901,11,0,684,-93,16
18:02:45,LoRa,00:11:25,48.1,5.2,250,96.6,53.7,-4.3,1560,9.5,40,40,13.0,-3.112161,-60.013889,8,0,685,-102,21
18:02:46,LoRa,00:11:26,48.3,5.0,241,96.6,53.7,-4.5,1560,9.5,44,39,13.0,-3.112151,-60.013878,10,0,686,-88,27
18:02:47,LoRa,00:11:27,48.4,5.2,252,96.6,53.7,-3.3,1680,8.5,47,37,14.0,-3.112141,-60.013866,9,0,687,-63,26
18:02:48,LoRa,00:11:28,47.8,5.6,268,96.6,53.7,-4.9,1800,10.5,45,42,15.0,-3.112131,-60.013855,10,0,688,-65,24
18:02:49,LoRa,00:11:29,48.1,5.2,250,96.6,53.7,-4.3,1920,9.5,45,37,16.0,-3.112121,-60.013844,11,0,689,-52,21
18:02:50,LoRa,00:11:30,48.4,4.8,232,96.6,53.7,-3.7,1800,8.5,42,42,15.0,-3.112111,-60.013832,11,0,690,-53,24
18:02:51,LoRa,00:11:31,48.2,5.6,270,96.5,53.7,-2.9,1920,8.5,47,36,16.0,-3.112101,-60.013821,10,0,691,-66,16
18:02:52,LoRa,00:11:32,48.1,5.6,269,96.5,53.7,-4.9,1680,10.5,41,40,14.0,-3.112091,-60.013809,8,0,692,-59,25
18:02:53,LoRa,00:11:33,47.5,5.3,252,96.5,53.7,-3.2,1920,8.5,45,36,16.0,-3.112081,-60.013798,11,0,693,-49,18
18:02:54,LoRa,00:11:34,47.5,4.8,228,96.5,53.7,-4.7,1920,9.5,42,35,16.0,-3.112071,-60.013786,8,0,694,-67,17
18:02:55,LoRa,00:11:35,47.8,5.5,263,96.5,53.7,-5.0,1920,10.5,45,37,16.0,-3.112061,-60.013775,11,0,695,-70,26
18:02:56,LoRa,00:11:36,48.0,5.2,250,96.5,53.7,-3.3,1800,8.5,46,36,15.0,-3.112051,-60.013763,8,0,696,-65,21
